Pixel;Week;RRS412;RRS443;RRS490;RRS555;KD490;ZEU;ZHL
6;week 11;0.00257868086919189;0.00265952083282173;0.00257996423169971;0.00222968240268528;0.182507693767548;33.1867828369141;14.5060749053955
6;week 12;0.00422570249065757;0.00435467716306448;0.00412873690947890;0.00337043846957386;0.140700519084930;48.5776138305664;20.2672557830811
6;week 13;0.00427992502227426;0.00502992561087012;0.00423968303948641;0.00144262309186161;0.0623992942273617;64.2360534667969;26.0437946319580
6;week 14;0.00381730543449521;0.00400302419438958;0.00373207149095833;0.00281114480458200;0.128706499934196;37.2350425720215;16.1019630432129
6;week 15;NaN;NaN;NaN;NaN;NaN;44.2518768310547;18.5802402496338
6;week 16;0.00422115763649344;0.00444953190162778;0.00355200259946287;0.00231363717466593;0.109481275081635;48.9442596435547;20.4861888885498
6;week 17;0.00216161180287600;0.00259571126662195;0.00266634603030980;0.00207406724803150;0.143413603305817;38.4906120300293;16.6134757995605
6;week 18;0.00398442940786481;0.00411711726337671;0.00411569746211171;0.00295356195420027;0.126944720745087;39.5189819335938;17.0241775512695
6;week 19;0.00419105170294642;0.00464321207255125;0.00448426837101579;0.00218753889203072;0.0836241245269775;53.4381446838379;22.0957679748535
6;week 20;0.00385492038913071;0.00384445558302104;0.00384521856904030;0.00203205645084381;0.0908651053905487;54.0179138183594;22.3053340911865
6;week 21;NaN;NaN;NaN;NaN;NaN;53.3131675720215;22.0582427978516
6;week 22;0.00414578756317496;0.00432872679084539;0.00398884247988462;0.00181010633241385;0.0793044194579125;61.4822959899902;25.0655097961426
6;week 23;0.00372091494500637;0.00456812558695674;0.00410454161465168;0.00186830025631934;0.0794125497341156;56.6922454833984;23.2658023834229
6;week 24;0.00384114217013121;0.00455507170408964;0.00416294019669294;0.00191257975529879;0.0801716968417168;55.9014511108398;22.9880256652832
6;week 25;0.00545641174539924;0.00578068569302559;0.00491564953699708;0.00194249348714948;0.0692050755023956;64.5815811157227;26.1426143646240
